"time","dx","rho_1","rho_2","x","der(dx)","der(rho_1)","der(rho_2)","der(x)","dm_1","dm_2","drho_1","drho_2"
0.00054,3.963307059764032,1003.818241893017,1001.679234975974,0.001188113342564048,4238.380763488229,-3934.433893801453,3935.348556194934,3.963307059764032,39.33147760839703,39.2894675316327,-3934.433893801453,3935.348556194934
0.0005600000000000001,4.044896696542897,1003.738743788931,1001.758764255548,0.001268206123375224,3919.510099800603,-4014.295692641125,4016.511759669106,4.044896696542897,40.63288192439466,40.59272140927718,-4014.295692641125,4016.511759669106
0.00058,4.120046705780445,1003.657713214563,1001.839852771029,0.001349866311813284,3594.520420009432,-4087.681018328616,4091.269861400725,4.120046705780445,41.91781383209898,41.87979108656198,-4087.681018328616,4091.269861400725
0.0005999999999999999,4.188640158062172,1003.575280551161,1001.922371479601,0.001432964215909803,3263.931741540466,-4154.476737622818,4159.502531317048,4.188640158062172,43.18576763144292,43.1501674066559,-4154.476737622818,4159.502531317048
0.00062,4.250570200437815,1003.491578726322,1002.00618866878,0.001517367532585789,2928.274413080685,-4214.580095169426,4221.099263505772,4.250570200437815,44.43623875508491,44.4033416782792,-4214.580095169426,4221.099263505772
0.0006400000000000001,4.305740759099328,1003.40674248148,1002.091170648334,0.001602942059096038,2588.08625870148,-4267.899381429366,4275.960100437181,4.305740759099328,45.66873220574364,45.63881364491859,-4267.899381429366,4275.960100437181
0.00066,4.354066668427657,1003.320908307231,1002.17718180561,0.001689551752233718,2243.912336557759,-4314.354039857885,4323.995788552865,4.354066668427657,46.8827603113934,46.85608926690735,-4314.354039857885,4323.995788552865
0.00068,4.395473827538259,1003.234214199717,1002.264084840981,0.001777058967930512,1896.303979195742,-4353.874795899548,4365.127961706495,4.395473827538259,48.07784325491983,48.05468128413905,-4353.874795899548,4365.127961706495
0.0007000000000000001,4.429898627862532,1003.146799452585,1002.351740993439,0.001865324671487335,1545.817932012789,-4386.403055552252,4399.288594061614,4.429898627862532,49.25350904883506,49.23410955233842,-4386.403055552252,4399.288594061614
0.0007199999999999999,4.457289351017049,1003.058804443827,1002.440010196562,0.001954208631587504,1193.015601021394,-4411.892275944802,4426.421433034156,4.457289351017049,50.40929357927609,50.39390041987876,-4411.892275944802,4426.421433034156
0.00074,4.47760552587819,1002.970370421304,1002.528751313597,0.002043569638060955,838.4621601556125,-4430.307290761213,4446.481383898124,4.47760552587819,51.54474066263569,51.5335871877393,-4430.307290761213,4446.481383898124
0.00076,4.490817680627037,1002.881639101444,1002.617822563481,0.002133265919530339,482.7248991184981,-4441.624026867656,4459.434290794264,4.490817680627037,52.65940442144689,52.65271287853567,-4441.624026867656,4459.434290794264
0.00078,4.496907639012701,1002.792752499313,1002.707081671062,0.002223155302212489,126.3725801120092,-4445.829770473839,4465.257266319134,4.496907639012701,53.75284855993094,53.75082930695591,-4445.829770473839,4465.257266319134
0.0008,4.495869501366605,1002.703852975672,1002.796385752061,0.002313095124070567,-230.0242477919352,-4442.924122215074,4463.939710852258,4.495869501366605,54.82464315732212,54.82749311041133,-4442.924122215074,4463.939710852258
0.0008200000000000001,4.487708098461509,1002.615082689636,1002.885591962723,0.002402942837018903,-585.8956271581333,-4432.917410281197,4455.481789733656,4.487708098461509,55.87436880660761,55.88227119992882,-4432.917410281197,4455.481789733656
0.0008399999999999999,4.472438552806486,1002.526583409388,1002.974557713044,0.002492556206037656,-940.6729928384666,-4415.830220641382,4439.894024212005,4.472438552806486,56.9016161908656,56.91474059204366,-4415.830220641382,4439.894024212005
0.00086,4.450089217329705,1002.438496432281,1003.063140569281,0.002581793301778827,-1293.789166174243,-4391.696307401907,4417.200279468479,4.450089217329705,57.90598449769098,57.92448477389759,-4391.696307401907,4417.200279468479
0.00088,4.420699136003575,1002.350962254659,1003.151198740673,0.002670512907203846,-1644.679963388037,-4360.560018196331,4387.435243047934,4.420699136003575,58.88708280396191,58.91109695198943,-4360.560018196331,4387.435243047934
0.0009,4.384317633483235,1002.264120451775,1003.238591236805,0.002758574656391307,-1992.784746394393,-4322.475855304618,4350.644043151335,4.384317633483235,59.84452905235747,59.87417939548521,-4322.475855304618,4350.644043151335
0.00092,4.341006663710943,1002.178109273356,1003.325178102858,0.002845839353743764,-2337.547725640919,-4277.510789822488,4306.884642112695,4.341006663710943,60.77795221664299,60.81334370733813,-4277.510789822488,4306.884642112695
0.0009400000000000001,4.290839003178879,1002.093065553111,1003.410820641097,0.002932169129787726,-2678.418566003165,-4225.742428020209,4256.226049096836,4.290839003178879,61.6869909722947,61.72821095227014,-4225.742428020209,4256.226049096836
0.0009599999999999999,4.233896676833966,1002.009124599563,1003.49538163235,0.003017427606561528,-3014.853032342954,-4167.257412521742,4198.746764106803,4.233896676833966,62.57129271746704,62.61841180361473,-4167.257412521742,4198.746764106803
0.00098,4.170274553238553,1001.926419699536,1003.57872557687,0.003101480265007649,-3346.314500200417,-4102.154982860846,4134.538423861031,4.170274553238553,63.43051670619393,63.48358691028825,-4102.154982860846,4134.538423861031
0.001,4.100077828436638,1001.845082079859,1003.66071891248,0.003184194573433129,-3672.274443525818,-4030.54443853234,4063.703295829997,4.100077828436638,64.26433230241949,64.32338703846382,-4030.54443853234,4063.703295829997
0.00102,4.02342074277161,1001.76524086967,1003.741230138979,0.003265440068258083,-3992.212746045994,-3952.543837076152,3986.353010263339,4.02342074277161,65.07241740934199,65.13747229885763,-3952.543837076152,3986.353010263339
0.00104,3.940429338528676,1001.687022521555,1003.820130209277,0.003345088838289298,-4305.619668829804,-3868.282719786466,3902.611359262311,3.940429338528676,65.85446243159703,65.92551411804774,-3868.282719786466,3902.611359262311
0.00106,3.851239724112255,1001.610550801172,1003.897292659109,0.003423015594593396,-4611.996113114531,-3777.900361068568,3812.612570155205,3.851239724112255,66.61016841610289,66.68719454608288,-3777.900361068568,3812.612570155205
0.00108,3.755996746205742,1001.535946798039,1003.972593675501,0.003499097699009307,-4910.853722386192,-3681.544428575897,3716.499986611557,3.755996746205742,67.33924516679426,67.42220506488596,-3681.544428575897,3716.499986611557
0.0011,3.654855589891536,1001.463328408357,1004.045912519539,0.003573215633659959,-5201.716778261723,-3579.372559313155,3614.427696509718,3.654855589891536,68.04141460388098,68.13024892196765,-3579.372559313155,3614.427696509718
0.00112,3.547981329435448,1001.39281017908,1004.117131710823,0.003645253170793984,-5484.12287678067,-3471.551897859718,3506.56009407748,3.547981329435448,68.71641052330409,68.8110411003109,-3471.551897859718,3506.56009407748
0.00114,3.435547301330986,1001.324503441853,1004.186136981237,0.003715097282488641,-5757.622551780632,-3358.25746667363,3393.070252842978,3.435547301330986,69.36397569428006,69.46430617252712,-3358.25746667363,3393.070252842978
0.00116,3.317735695277925,1001.258515925245,1004.252817635618,0.003782638514415084,-6021.78077769982,-3239.672743542574,3274.140530096741,3.317735695277925,69.98386404978665,70.08978012713359,-3239.672743542574,3274.140530096741
0.00118,3.194738118168423,1001.194951356552,1004.3170669266,0.003847771371879827,-6276.178521276055,-3115.990213969423,3149.963142159453,3.194738118168423,70.57584290676608,70.68721227893987,-3115.990213969423,3149.963142159453
0.0012,3.066753773069985,1001.133909740535,1004.378781858398,0.003910394082401911,-6520.411773456922,-2987.409557480114,3020.738334262417,3.066753773069985,71.13968890969512,71.25636190004431,-2987.409557480114,3020.738334262417
0.00122,2.933989303864871,1001.075487168717,1004.437863385529,0.003970408790111824,-6754.092326662384,-2854.137490619676,2886.67422561661,2.933989303864871,71.67518851371136,71.79699867299338,-2854.137490619676,2886.67422561661
0.00124,2.796660045965185,1001.01977511823,1004.494217078181,0.004027722238017374,-6976.850520360817,-2716.389006760574,2747.988068559707,2.796660045965185,72.18214312399797,72.30890739946362,-2716.389006760574,2747.988068559707
0.00126,2.654988109702372,1000.966860877049,1004.547752762691,0.00408224537612872,-7188.333652381741,-2574.385476689023,2604.904314445843,2.654988109702372,72.66036393706315,72.79188336024448,-2574.385476689023,2604.904314445843
0.00128,2.509201702348975,1000.916827578697,1004.598384502774,0.004133893334839629,-7388.205865177434,-2428.353980783289,2457.65392477476,2.509201702348975,73.10967055112206,73.24573097559998,-2428.353980783289,2457.65392477476
0.0013,2.35953674518409,1000.869753201558,1004.646031586892,0.004182586417087122,-7576.152138121593,-2278.528916830591,2306.475991076908,2.35953674518409,73.52989889333949,73.67027150735709,-2278.528916830591,2306.475991076908
0.00132,2.206234976436424,1000.825711119813,1004.690618015173,0.004228249567385795,-7751.876140485119,-2125.150128874397,2151.615813290457,2.206234976436424,73.92089520194672,74.06533730387001,-2125.150128874397,2151.615813290457
0.00134,2.049542929038272,1000.784770365282,1004.732072240271,0.004270812112103621,-7915.099179268544,-1968.461905817677,1993.323857368213,2.049542929038272,74.28251282409646,74.43076854319762,-1968.461905817677,1993.323857368213
0.00136,1.889713681263808,1000.746994359161,1004.770328468501,0.004310209041228165,-8065.565355493318,-1808.714725582072,1831.857501213943,1.889713681263808,74.61462257886257,74.76642378488812,-1808.714725582072,1831.857501213943
0.00138,1.727005043719978,1000.712441564874,1004.805326011545,0.004346380359401939,-8203.038943778647,-1646.163475174704,1667.479191475212,1.727005043719978,74.91710612430393,75.07217331096301,-1646.163475174704,1667.479191475212
0.0014,1.561678378391951,1000.681165964437,1004.837008782543,0.004379270597344996,-8327.30241999696,-1481.066299347088,1500.455235947243,1.561678378391951,75.18985110617143,75.3478939739144,-1481.066299347088,1500.455235947243
0.00142,1.394000244777281,1000.653215565707,1004.865326884373,0.004408830348282801,-8438.162639780152,-1313.686244106512,1331.057435735367,1.394000244777281,75.43276354811758,75.593482327628,-1313.686244106512,1331.057435735367
0.00144,1.224240681907502,1000.628633194602,1004.890235779652,0.004435015459202609,-8535.447576919785,-1144.28957797434,1159.561333239096,1.224240681907502,75.6457602958702,75.80884669278453,-1144.28957797434,1159.561333239096
0.00146,1.052672355888534,1000.60745686264,1004.911695885906,0.004457786646141632,-8619.00477009056,-973.1449709350944,986.2453305164121,1.052672355888534,75.82876534394134,75.99390311594244,-973.1449709350944,986.2453305164121
0.00148,0.8795712431058437,1000.589718704024,1004.92967374232,0.004477110605721058,-8688.705789024674,-800.524188791709,811.3913462137499,0.8795712431058437,75.98171859193987,76.14858495525664,-800.524188791709,811.3913462137499
0.0015,0.7052157766137063,1000.575445279009,1004.944141682486,0.004492959701003604,-8744.444964720087,-626.701273330152,635.2839288237461,0.7052157766137063,76.10457280724947,76.27283959716321,-626.701273330152,635.2839288237461
0.00152,0.5298859085109068,1000.564658106545,1004.955077241731,0.004505311400990713,-8786.137129455277,-451.9516412683176,458.2092866146216,0.5298859085109068,76.19728873427144,76.36662302528593,-451.9516412683176,458.2092866146216
0.00154,0.3538631602531325,1000.557373025474,1004.962463873297,0.004514148955993786,-8813.720327248484,-276.5521560490784,280.4553047146213,0.3538631602531325,76.25984035778139,76.42990570833855,-276.5521560490784,280.4553047146213
0.00156,0.1774303112216007,1000.553599980413,1004.966291190333,0.004519461625110736,-8827.156722952015,-100.7808449206373,102.3111988853159,0.1774303112216007,76.29221655661527,76.46267446498393,-100.7808449206373,102.3111988853159
0.00158,0.0008704631693747547,1000.553343727235,1004.966554169917,0.00452124392845324,-8826.429589996918,75.08399704598372,-75.93345282097297,0.0008704631693747547,76.29441494646119,76.46492553029803,75.08399704598372,-75.93345282097297
0.0016,-0.1755332625142118,1000.556603584924,1004.963253434385,0.004519495911158179,-8811.544366298489,250.7640816969363,-253.989047975551,-0.1755332625142118,76.26644398143044,76.43666692951228,250.7640816969363,-253.989047975551
0.00162,-0.3514978469706011,1000.563372768506,1004.956396012222,0.004514223854922271,-8782.5315089621,425.9812253914847,-431.5661206030211,-0.3514978469706011,76.20832871512297,76.37792502878779,425.9812253914847,-431.5661206030211
0.00164,-0.5267412000960625,1000.573639234135,1004.945994373025,0.004505439376629704,-8739.442865778215,600.4581354511041,-608.3761975791696,-0.5267412000960625,76.12010366391,76.2887363950141,600.4581354511041,-608.3761975791696
0.00166,-0.7009825923090499,1000.587385777598,1004.932066312636,0.004493159322356918,-8682.351244151165,773.9188111247178,-784.1322631206548,-0.7009825923090499,76.00181213155385,76.16914699433197,773.9188111247178,-784.1322631206548
0.00168,-0.8739428632576027,1000.604588999209,1004.914636144823,0.004477406876642436,-8611.354862595241,946.0887306737608,-958.5490110671021,-0.8739428632576027,75.85351536372787,76.01922269147282,946.0887306737608,-958.5490110671021
0.0017,-1.045345061776137,1000.625220250586,1004.893733611563,0.004458210548485008,-8526.573271336376,1116.695453967815,-1131.343509875938,-1.045345061776137,75.67528474253055,75.83904026561791,1116.695453967815,-1131.343509875938
0.00172,-1.214914829319359,1000.649246025663,1004.869393431099,0.00443560375179212,-8428.145662578172,1285.468975710636,-1302.235612692835,-1.214914829319359,75.46719877829712,75.62868391486607,1285.468975710636,-1302.235612692835
0.00174,-1.382380895351895,1000.676626651057,1004.841656810686,0.004409626211220769,-8316.236510303683,1452.142201692831,-1470.948501110581,-1.382380895351895,75.22935490023262,75.38825881589011,1452.142201692831,-1470.948501110581
0.00176,-1.547475482767586,1000.707317296466,1004.810570280394,0.004380322878432407,-8191.03121302918,1616.451321520961,-1637.209108527466,-1.547475482767586,74.9618612840878,75.11788167797927,1616.451321520961,-1637.209108527466
0.00178,-1.709934510353553,1000.741268599528,1004.776184975093,0.004347743263487865,-8052.733406024625,1778.135984341877,-1800.748340451757,-1.709934510353553,74.66483197603731,74.81767511502484,1778.135984341877,-1800.748340451757
0.0018,-1.869498505028386,1000.778425176036,1004.738558349587,0.004311943031337136,-7901.571362051403,1936.940194526588,-1961.302038752744,-1.869498505028386,74.33840056923194,74.48778331546831,1936.940194526588,-1961.302038752744
0.00182,-2.025912731132514,1000.818726689678,1004.697752947662,0.004272982856178044,-7737.793388655841,2092.612414648218,-2118.611119819775,-2.025912731132514,73.98271166418422,74.12836218897959,2092.612414648218,-2118.611119819775
0.00184,-2.178927215488968,1000.86210849221,1004.65383567527,0.004230927740689042,-7561.665093965916,2244.905569890363,-2272.421610130384,-2.178927215488968,73.59791599589205,73.73957380331447,2244.905569890363,-2272.421610130384
0.00186,-2.328297955199075,1000.908500361848,1004.606879237994,0.004185848360845067,-7373.474772740626,2393.578241641546,-2422.485901365962,-2.328297955199075,73.18418246701363,73.321600017815,2393.578241641546,-2422.485901365962
0.00188,-2.473786911706017,1000.957827312354,1004.556961218956,0.004137820203774858,-7173.529944086471,2538.394643754942,-2568.562749024253,-2.473786911706017,72.74169202203228,72.8746354600555,2538.394643754942,-2568.562749024253
0.0019,-2.615161941346142,1001.010010198023,1004.504163401294,0.00408692292892397,-6962.154787128364,2679.124539302265,-2710.417206831419,-2.615161941346142,72.27063323499955,72.39888255105924,2679.124539302265,-2710.417206831419
0.00192,-2.75219787324105,1001.064965033412,1004.448572529387,0.004033241086630329,-6739.693013217731,2815.544308257231,-2847.821736220238,-2.75219787324105,71.77120950144013,71.89455949092789,2815.544308257231,-2847.821736220238
0.00194,-2.884676820930499,1001.12260319399,1004.390280082634,0.003976863905688747,-6506.50700907896,2947.437250026846,-2980.556527381529,-2.884676820930499,71.24363849745589,71.36189958665341,2947.437250026846,-2980.556527381529
0.00196,-3.01238786397471,1001.182832175564,1004.329381435019,0.003917884496224251,-6262.974640270737,3074.593258528118,-3108.409173133553,-3.01238786397471,70.68814652240223,70.80114495813208,3074.593258528118,-3108.409173133553
0.00198,-3.135127829346892,1001.245555349495,1004.265976121284,0.003856400104683637,-6009.490265286048,3196.809599724577,-3231.175465534148,-3.135127829346892,70.10497201352439,70.21255032655068,3196.809599724577,-3231.175465534148
0.002,-3.252702118472843,1001.310671704528,1004.200168115213,0.003792512381575895,-5746.465800186547,3313.891737074973,-3348.66023677132,-3.252702118472843,69.4943694162498,69.59638716253561,3313.891737074973,-3348.66023677132
0.00202,-3.364924098890621,1001.378076704167,1004.132064898155,0.003726326489904918,-5474.327146986625,3425.65272463981,-3460.676731672454,-3.364924098890621,68.85660273025719,68.95293664962304,3425.65272463981,-3460.676731672454
0.00204,-3.471615470073871,1001.44766238025,1004.06177735671,0.003657951007780188,-5193.513798218525,3531.91357645785,-3567.046972520376,-3.471615470073871,68.19194609565523,68.28249027102613,3531.91357645785,-3567.046972520376
0.00206,-3.572607710095778,1001.519316761003,1003.98942037997,0.00358749851190358,-4904.481160833417,3632.504718513356,-3667.603222461061,-3.572607710095778,67.50069091529157,67.5853572541583,3632.504718513356,-3667.603222461061
0.00208,-3.667741169078701,1001.592924773834,1003.915111902941,0.003515084650529457,-4607.696846522233,3727.265091571511,-3762.18704947386,-3.667741169078701,66.78313903240932,66.86185733716708,3727.265091571511,-3762.18704947386
0.0021,-3.756864956317846,1001.668368583274,1003.838972556536,0.003440827800557253,-4303.639296960858,3816.042049347448,-3850.649197734174,-3.756864956317846,66.03960113636802,66.112319140655,3816.042049347448,-3850.649197734174
0.00212,-3.839839030384324,1001.7455268399,1003.761126415598,0.003364849815998235,-3992.800761090433,3898.693460524058,-3932.851695166481,-3.839839030384324,65.27040602457822,65.33708947050718,3898.693460524058,-3932.851695166481
0.00214,-3.916533012858768,1001.82427558192,1003.681700073528,0.003287275116774741,-3675.683653087556,3975.086539143466,-4008.666629180145,-3.916533012858768,64.47589381070961,64.53652637841162,3975.086539143466,-4008.666629180145
0.00216,-3.986825581478408,1001.90448872972,1003.600822153446,0.003208230198228036,-3352.79859163688,4045.097255580385,-4077.97551179622,-3.986825581478408,63.65641288481402,63.71099625751982,4045.097255580385,-4077.97551179622
0.00218,-4.050607161841083,1001.986037275663,1003.518624064153,0.003127844413519262,-3024.667505361804,4108.613046562215,-4140.671987128847,-4.050607161841083,62.81233027364992,62.86088371052213,4108.613046562215,-4140.671987128847
0.0022,-4.107778500394041,1002.068790144956,1003.435239150439,0.003046249120196107,-2691.820225962952,4165.531410922868,-4196.660360176753,-4.107778500394041,61.94402524522345,61.9865853268757,4165.531410922868,-4196.660360176753
0.00222,-4.158249587539159,1002.152614767656,1003.350802158242,0.002963577127941844,-2354.79228529658,4215.758856025123,-4245.854482834568,-4.158249587539159,61.05188553886059,61.08850636907363,4215.758856025123,-4245.854482834568
0.00224,-4.201942858583038,1002.237376311658,1003.265449885652,0.002879963407374819,-2014.127719401019,4259.214123053143,-4288.180966778384,-4.201942858583038,60.13631787393668,60.16707009974758,4259.214123053143,-4288.180966778384
0.00226,-4.238791444409932,1002.322938504646,1003.179320413714,0.002795544295984936,-1670.375903690718,4295.826465013582,-4323.57738500483,-4.238791444409932,59.19774191507634,59.22271232931165,4295.826465013582,-4323.57738500483
0.00228,-4.268738352981868,1002.409164048017,1003.09255273439,0.002710457106141041,-1324.089989216082,4325.534855575486,-4351.991417470049,-4.268738352981868,58.23658831037725,58.25587995892413,4325.534855575486,-4351.991417470049
0.0023,-4.291738703364449,1002.495914309111,1003.005286946868,0.002624840377530548,-975.8278884798939,4348.290252401575,-4373.383078068221,-4.291738703364449,57.25330482415914,57.26703590946054,4348.290252401575,-4373.383078068221
0.00232,-4.30775907088793,1002.583049728217,1002.917663878137,0.002538833484960405,-626.1507091312632,4364.054972732311,-4387.724022509316,-4.30775907088793,56.24835484207964,56.25665791342566,4364.054972732311,-4387.724022509316
0.00234,-4.316776294520837,1002.670430280628,1002.829824686445,0.002452576210173474,-275.6210486876766,4372.801530768587,-4394.996315075105,-4.316776294520837,55.22221512233651,55.2252370240209,4372.801530768587,-4394.996315075105
0.00236,-4.318778798153456,1002.757915463353,1002.741910796472,0.002366208716686562,75.19712174336914,4374.513990928719,-4395.193730086636,-4.318778798153456,54.17537908163704,54.17328000329157,4374.513990928719,-4395.193730086636
0.00238,-4.31376705018188,1002.845364446516,1002.654063718782,0.002279871384594762,425.7391259690572,4369.188460316088,-4388.322183579292,-4.31376705018188,53.1083584836438,53.10131060552084,4369.188460316088,-4388.322183579292
0.0024,-4.301752001970224,1002.932636535767,1002.566424682152,0.002193704396830392,775.4412272499844,4356.831557991035,-4374.398129604519,-4.301752001970224,52.02168147703936,52.0098687095432,4356.831557991035,-4374.398129604519
0.00242,-4.282755568248382,1003.019591327115,1002.479134447588,0.002107847569517127,1123.741314737449,4337.460927731492,-4353.449013749238,-4.282755568248382,50.91589438746696,50.89951171836562,4337.460927731492,-4353.449013749238
0.00244,-4.256812056260517,1003.106088766815,1002.392333153675,0.002022440245118206,1470.07934684339,4311.106701716029,-4325.514680437645,-4.256812056260517,49.79156503966528,49.77081659540654,4311.106701716029,-4325.514680437645
0.00246,-4.223966309241548,1003.191989562332,1002.306160026969,0.001937620943817151,1813.898733817907,4277.809673862397,-4290.645476445418,-4.223966309241548,48.64928186784768,48.62438040857929,4277.809673862397,-4290.645476445418
0.00248,-4.184273445072769,1003.277155399158,1002.220753182903,0.001853527156736349,2154.647166960347,4237.621069279877,-4248.901961058578,-4.184273445072769,47.48965562690373,47.46082224339568,4237.621069279877,-4248.901961058578
0.0025,-4.137801065978097,1003.36144904268,1002.136249370937,0.001770295167095435,2491.777354143931,4190.604789036228,-4200.357097428124,-4.137801065978097,46.31332303133748,46.28078465611463,4190.604789036228,-4200.357097428124
0.00252,-4.084627191696627,1003.444734658682,1002.052783794377,0.001688059802242203,2824.748000526828,4136.835370896057,-4145.094151494844,-4.084627191696627,45.12094784250134,45.08493647938377,4136.835370896057,-4145.094151494844
0.00254,-4.024839380566387,1003.526878005059,1001.970489977563,0.001606954273593741,3153.024448796837,4076.397138356033,-4083.205788052069,-4.024839380566387,43.91322410677851,43.87397683390204,4076.397138356033,-4083.205788052069
0.00256,-3.95853750610493,1003.607746676512,1001.889499329164,0.001527109833506307,3476.080069755879,4009.387011487463,-4014.796830991911,-3.95853750610493,42.69087918261159,42.64863520458677,4009.387011487463,-4014.796830991911
0.00258,-3.88583156802305,1003.687210308612,1001.809941086584,0.001448655649068399,3793.396759735019,3935.912342586263,-3939.982049083048,-3.88583156802305,41.45467799739463,41.40967759685445,3935.912342586263,-3939.982049083048
0.0026,-3.806840333621936,1003.765140677736,1001.731942301977,0.00137171874955669,4104.465154854588,3856.089582472404,-3858.884780585719,-3.806840333621936,40.20542983694988,40.15791454720286,3856.089582472404,-3858.884780585719
0.00262,-3.721694460439656,1003.841412155941,1001.655627182069,0.001296423462682605,4408.786892349171,3770.047435361768,-3771.640041448909,-3.721694460439656,38.94399053170999,38.89419985466679,3770.047435361768,-3771.640041448909
0.00264,-3.630534200282461,1003.915901775489,1001.581117172459,0.001222891430490354,4705.874548061265,3677.92458506096,-3678.392216621057,-3.630534200282461,37.67127191470173,37.61944204963978,3677.92458506096,-3678.392216621057
0.00266,-3.533508053147831,1003.988489241243,1001.508531020369,0.001151241641998362,4995.25152227876,3579.86837269731,-3579.293709534058,-3.533508053147831,36.38825423917694,36.33461790997141,3579.86837269731,-3579.293709534058
0.00268,-3.430775321561736,1004.059057530383,1001.437984024642,0.00108158974785118,5276.454764696783,3476.037379976615,-3474.507487141825,-3.430775321561736,35.09599040417171,35.04077379861956,3476.037379976615,-3474.507487141825
0.0027,-3.322504433062252,1004.127492893525,1001.369588132651,0.001014048116048358,5549.034566077937,3366.59977509482,-3364.205405599765,-3.322504433062252,33.79562275582219,33.73904374176053,3366.59977509482,-3364.205405599765
0.00272,-3.208871659293083,1004.193684817238,1001.303452039627,0.0009487259119323523,5812.554271814256,3251.732057855473,-3248.566941096941,-3.208871659293083,32.48840466629615,32.4306718609847,3251.732057855473,-3248.566941096941
0.00274,-3.090062445322034,1004.257526558223,1001.239680590747,0.0008857285207434488,6066.59255940404,3131.620418186782,-3127.78052588535,-3.090062445322034,31.17571545775392,31.11702570724985,3131.620418186782,-3127.78052588535
0.00276,-2.966270994351185,1004.318915305003,1001.178374640956,0.0008251574000931781,6310.744038035853,3006.460351785213,-3002.043153977207,-2.966270994351185,29.85908724510223,29.79962298417065,3006.460351785213,-3002.043153977207
0.00278,-2.837698689130213,1004.377752017921,1001.119631280769,0.0007671102947498594,6544.618461194191,2876.455118187403,-2871.558841429709,-2.837698689130213,28.54024622814688,28.48017373250665,2876.455118187403,-2871.558841429709
0.0028,-2.704554525315613,1004.43394181236,1001.063543439977,0.0007116808383917918,6767.842290018861,2741.816216948876,-2736.539098171058,-2.704554525315613,27.22115230365321,27.16061919230638,2741.816216948876,-2736.539098171058
0.00282,-2.567055611281212,1004.487394377425,1001.01019945632,0.000658958117000171,6980.060398323089,2602.763938595281,-2597.203478398465,-2.567055611281212,25.90404882144055,25.84318062080183,2602.763938595281,-2597.203478398465
0.00284,-2.425425417793664,1004.538023680484,1000.959683425935,0.0006090270344794902,7180.934763275606,2459.525683690329,-2453.777918377067,-2.425425417793664,24.59154554883341,24.53044292020337,2459.525683690329,-2453.777918377067
0.00286,-2.279893539795284,1004.585748146664,1000.912075032305,0.000561968145002282,7370.14516411565,2312.335811654007,-2306.49459921916,-2.279893539795284,23.28671335071309,23.22544895853376,2312.335811654007,-2306.49459921916
0.00288,-2.1306967877683,1004.63049136634,1000.867448830637,0.0005178568865502353,7547.392039284126,2161.436837729228,-2155.593153285738,-2.1306967877683,21.99319183213854,21.93180632141682,2161.436837729228,-2155.593153285738
0.0029,-1.978077375913946,1004.672181679909,1000.825874695197,0.0004767640979484124,7712.394743184023,2007.077774571086,-2001.319039755139,-1.978077375913946,20.71536440465694,20.65386272458748,2007.077774571086,-2001.319039755139
0.00292,-1.822282215864031,1004.710752156563,1000.787417845344,0.0004387561066596882,7864.891444596487,1849.513625316841,-1843.923068463013,-1.822282215864031,19.45857497201916,19.39692255645757,1849.513625316841,-1843.923068463013
0.00294,-1.663564322678779,1004.746141532711,1000.752137933618,0.0004038936292660511,8004.642841414475,1689.007030853068,-1683.663068820355,-1.663564322678779,18.22937562963366,18.16749552214938,1689.007030853068,-1683.663068820355
0.00296,-1.502181027555644,1004.778293732143,1000.72008952675,0.0003722324283643359,8131.430221061892,1525.826822447909,-1520.802490517523,-1.502181027555644,17.03589492713558,16.97366613254626,1525.826822447909,-1520.802490517523
0.00298,-1.338392964845871,1004.807157742725,1000.691322210967,0.0003438236592800307,8245.054993164846,1360.247432488548,-1355.609860917951,-1.338392964845871,15.88828678867476,15.82554454554365,1360.247432488548,-1355.609860917951
0.003,-1.172465593350787,1004.832688579346,1000.665879709928,0.0003187124628036958,8345.342394769265,1192.550891363456,-1188.360821881184,-1.172465593350787,14.79921776161207,14.73576207695509,1192.550891363456,-1188.360821881184
0.00302,-1.004667484477984,1004.854846855772,1000.643800279293,0.0002969387420338432,8432.139827803958,1023.025657325567,-1019.337024694865,-1.004667484477984,13.7844420212232,13.72005435595656,1023.025657325567,-1019.337024694865
0.00304,-0.8352690966276779,1004.873598749775,1000.625116685795,0.0002785377565967487,8505.316818925978,851.9658362898923,-848.8254160553711,-0.8352690966276779,12.86327788990171,12.79774885113217,851.9658362898923,-848.8254160553711
0.00306,-0.6645443225737615,1004.888916665614,1000.609855693338,0.0002635384508042354,8564.767387776941,679.6728025302766,-677.1199252386707,-0.6645443225737615,12.05869806027782,11.99187939020573,679.6728025302766,-677.1199252386707
0.00308,-0.4927687751052003,1004.900779016711,1000.598038201265,0.0002519644000890984,8610.409318643253,506.4527815405872,-504.5191224809637,-0.4927687751052003,11.39666363353502,11.32853196583031,506.4527815405872,-504.5191224809637
0.0031,-0.3202188361213503,1004.909169987588,1000.5896794227,0.0002438342635313689,8642.183318137526,332.6138629602206,-331.3232872245313,-0.3202188361213503,10.90412079543811,10.83483667502802,332.6138629602206,-331.3232872245313
0.00312,-0.1471723501955599,1004.914080272345,1000.584788280919,0.0002391606366743233,8660.055706352998,158.4629555239133,-157.8313885411359,-0.1471723501955599,10.60528668695511,10.53522662453554,158.4629555239133,-157.8313885411359
